"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 29 10:39:25 GMT 2023","Mon May 29 10:39:28 GMT 2023","2686","","ru.prudnikova.api.tests.auth.AuthTests","","ru.prudnikova.api.tests.auth.AuthTests","logout","Логаут пользователя",""
"broken","Mon May 29 10:39:22 GMT 2023","Mon May 29 10:39:25 GMT 2023","3473","","ru.prudnikova.api.tests.favorites.UserFavoritesTests","","ru.prudnikova.api.tests.favorites.UserFavoritesTests","getUserFavoritesBuilding","Получение списка избранных ЖК пользователя",""
"broken","Mon May 29 10:38:53 GMT 2023","Mon May 29 10:38:54 GMT 2023","353","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchDeveloper","Проверить результаты поиска ЖК по застройщику на странице /novostroyki",""
"broken","Mon May 29 10:39:09 GMT 2023","Mon May 29 10:39:10 GMT 2023","216","","ru.prudnikova.web.tests.auth.AuthTests","","ru.prudnikova.web.tests.auth.AuthTests","registrationNewUserSuccessful","Позитивная проверка регистрации нового пользователя",""
"passed","Mon May 29 10:39:18 GMT 2023","Mon May 29 10:39:19 GMT 2023","866","","ru.prudnikova.api.tests.profile.ProfileTests","","ru.prudnikova.api.tests.profile.ProfileTests","changeUsername","Изменение имени пользователя",""
"broken","Mon May 29 10:38:59 GMT 2023","Mon May 29 10:38:59 GMT 2023","188","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","followingHelpInChoosingLink","Открытие модального окна по ссылке 'Помощь в подборе'",""
"broken","Mon May 29 10:38:54 GMT 2023","Mon May 29 10:38:54 GMT 2023","309","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceToFilter","setPriceToFilter(String, String) Ввести значение 1000000 в фильтр Цена до и проверить появление тега До 1 млн. ₽",""
"passed","Mon May 29 10:39:20 GMT 2023","Mon May 29 10:39:22 GMT 2023","1041","","ru.prudnikova.api.tests.filter_building.SearchBuildingFiltersTests","","ru.prudnikova.api.tests.filter_building.SearchBuildingFiltersTests","searchStation","Применить фильтр 'Станция метро' и проверить, что найденные ЖК содержат искомый station_id",""
"broken","Mon May 29 10:38:58 GMT 2023","Mon May 29 10:38:58 GMT 2023","203","","ru.prudnikova.web.tests.novostroyki.CallMeTests","","ru.prudnikova.web.tests.novostroyki.CallMeTests","orderCallBackAndСheckAdditionInDatabase","Отправить заполненную форму Заказать звонок и проверить добавление соответсвующей записи в БД",""
"broken","Mon May 29 10:39:07 GMT 2023","Mon May 29 10:39:09 GMT 2023","2201","","ru.prudnikova.web.tests.me.MeTests","","ru.prudnikova.web.tests.me.MeTests","changeUserEmail","Изменение email пользователя в профиле",""
"broken","Mon May 29 10:38:54 GMT 2023","Mon May 29 10:38:55 GMT 2023","216","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceToFilter","setPriceToFilter(String, String) Ввести значение 8000000 в фильтр Цена до и проверить появление тега До 8 млн. ₽",""
"broken","Mon May 29 10:38:50 GMT 2023","Mon May 29 10:38:53 GMT 2023","3652","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchСounty","Проверить результаты поиска ЖК по округу на странице /novostroyki",""
"broken","Mon May 29 10:38:56 GMT 2023","Mon May 29 10:38:56 GMT 2023","209","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 4 на странице /novostroyki",""
"broken","Mon May 29 10:38:56 GMT 2023","Mon May 29 10:38:56 GMT 2023","190","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","scrollNovostroykiItemsToLastPage","Проскроллить новостройки до последней страницы и проверить отображение футера",""
"broken","Mon May 29 10:38:58 GMT 2023","Mon May 29 10:38:59 GMT 2023","207","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","followingSingInLink","Переход по ссылке 'Войти'",""
"broken","Mon May 29 10:38:57 GMT 2023","Mon May 29 10:38:57 GMT 2023","222","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchNovostroyka","Проверить результаты поиска по ЖК на странице /novostroyki",""
"broken","Mon May 29 10:38:56 GMT 2023","Mon May 29 10:38:56 GMT 2023","208","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 3 на странице /novostroyki",""
"broken","Mon May 29 10:39:09 GMT 2023","Mon May 29 10:39:09 GMT 2023","266","","ru.prudnikova.web.tests.auth.AuthTests","","ru.prudnikova.web.tests.auth.AuthTests","authUserSuccessful","Позитивная проверка авторизации пользователя",""
"broken","Mon May 29 10:38:56 GMT 2023","Mon May 29 10:38:56 GMT 2023","222","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 2 на странице /novostroyki",""
"passed","Mon May 29 10:39:19 GMT 2023","Mon May 29 10:39:20 GMT 2023","1875","","ru.prudnikova.api.tests.filter_building.SearchBuildingFiltersTests","","ru.prudnikova.api.tests.filter_building.SearchBuildingFiltersTests","searchRoad","Применить фильтр 'Шоссе' и проверить, что найденные ЖК содержат искомый road_id",""
"passed","Mon May 29 10:39:12 GMT 2023","Mon May 29 10:39:13 GMT 2023","1156","","ru.prudnikova.api.tests.profile.ProfileTests","","ru.prudnikova.api.tests.profile.ProfileTests","changeEmail","Изменение Email пользователя",""
"broken","Mon May 29 10:38:57 GMT 2023","Mon May 29 10:38:57 GMT 2023","213","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceFromFilter","setPriceFromFilter(String, String) Ввести значение 100 в фильтр Цена от и проверить появление тега От 100 ₽",""
"passed","Mon May 29 10:39:28 GMT 2023","Mon May 29 10:39:30 GMT 2023","1893","","ru.prudnikova.api.tests.auth.AuthTests","","ru.prudnikova.api.tests.auth.AuthTests","auth","Авторизация пользователя",""
"passed","Mon May 29 10:39:15 GMT 2023","Mon May 29 10:39:16 GMT 2023","988","","ru.prudnikova.api.tests.profile.ProfileTests","","ru.prudnikova.api.tests.profile.ProfileTests","changeUsernameAndEmail","Изменение имени и Email пользователя",""
"broken","Mon May 29 10:38:58 GMT 2023","Mon May 29 10:38:58 GMT 2023","206","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","followingNovostroykiLink","Переход по ссылке 'Новостройки'",""
