"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon May 29 10:22:40 GMT 2023","Mon May 29 10:22:40 GMT 2023","212","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","followingNovostroykiLink","Переход по ссылке 'Новостройки'",""
"broken","Mon May 29 10:22:31 GMT 2023","Mon May 29 10:22:35 GMT 2023","4416","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchСounty","Проверить результаты поиска ЖК по округу на странице /novostroyki",""
"broken","Mon May 29 10:22:41 GMT 2023","Mon May 29 10:22:41 GMT 2023","207","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","followingContactsLink","Переход по ссылке 'Контакты'",""
"broken","Mon May 29 10:22:38 GMT 2023","Mon May 29 10:22:38 GMT 2023","283","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность 2 на странице /novostroyki",""
"broken","Mon May 29 10:22:39 GMT 2023","Mon May 29 10:22:40 GMT 2023","209","","ru.prudnikova.web.tests.novostroyki.MoreFilterModalTests","","ru.prudnikova.web.tests.novostroyki.MoreFilterModalTests","clickCheckboxHousingClassAndVerifyResultSearch","Проверить выдачу на странице /novostroyki  после примения фильтра Класс жилья",""
"broken","Mon May 29 10:22:36 GMT 2023","Mon May 29 10:22:36 GMT 2023","232","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchDistrict","Проверить результаты поиска ЖК по району на странице /novostroyki",""
"broken","Mon May 29 10:22:39 GMT 2023","Mon May 29 10:22:39 GMT 2023","207","","ru.prudnikova.web.tests.novostroyki.MoreFilterModalTests","","ru.prudnikova.web.tests.novostroyki.MoreFilterModalTests","checkOpenMoreFiltersModal","Проверить открытие модального окна по клику на кнопку Все фильтры странице /novostroyki",""
"broken","Mon May 29 10:22:40 GMT 2023","Mon May 29 10:22:41 GMT 2023","274","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","followingSingInLink","Переход по ссылке 'Войти'",""
"broken","Mon May 29 10:22:38 GMT 2023","Mon May 29 10:22:39 GMT 2023","197","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","scrollNovostroykiItemsToLastPage","Проскроллить новостройки до последней страницы и проверить отображение футера",""
"broken","Mon May 29 10:22:39 GMT 2023","Mon May 29 10:22:39 GMT 2023","224","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchNovostroyka","Проверить результаты поиска по ЖК на странице /novostroyki",""
"broken","Mon May 29 10:22:53 GMT 2023","Mon May 29 10:22:54 GMT 2023","426","","ru.prudnikova.web.tests.auth.AuthTests","","ru.prudnikova.web.tests.auth.AuthTests","authUserSuccessful","Позитивная проверка авторизации пользователя",""
"passed","Mon May 29 10:23:04 GMT 2023","Mon May 29 10:23:07 GMT 2023","2244","","ru.prudnikova.api.tests.filter_building.SearchBuildingFiltersTests","","ru.prudnikova.api.tests.filter_building.SearchBuildingFiltersTests","searchRoad","Применить фильтр 'Шоссе' и проверить, что найденные ЖК содержат искомый road_id",""
"broken","Mon May 29 10:23:08 GMT 2023","Mon May 29 10:23:12 GMT 2023","3850","","ru.prudnikova.api.tests.favorites.UserFavoritesTests","","ru.prudnikova.api.tests.favorites.UserFavoritesTests","getUserFavoritesBuilding","Получение списка избранных ЖК пользователя",""
"broken","Mon May 29 10:22:37 GMT 2023","Mon May 29 10:22:37 GMT 2023","235","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","setFilterRoomsAndVerifyResultSearch","setFilterRoomsAndVerifyResultSearch(RoomEnum) Проверить выдачу ЖК после примения фильтра Комнатность Студ на странице /novostroyki",""
"broken","Mon May 29 10:22:35 GMT 2023","Mon May 29 10:22:36 GMT 2023","432","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","searchDeveloper","Проверить результаты поиска ЖК по застройщику на странице /novostroyki",""
"broken","Mon May 29 10:22:39 GMT 2023","Mon May 29 10:22:39 GMT 2023","214","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceFromFilter","setPriceFromFilter(String, String) Ввести значение 100 в фильтр Цена от и проверить появление тега От 100 ₽",""
"passed","Mon May 29 10:22:56 GMT 2023","Mon May 29 10:22:58 GMT 2023","1323","","ru.prudnikova.api.tests.profile.ProfileTests","","ru.prudnikova.api.tests.profile.ProfileTests","changeEmail","Изменение Email пользователя",""
"broken","Mon May 29 10:22:41 GMT 2023","Mon May 29 10:22:41 GMT 2023","205","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","","ru.prudnikova.web.tests.header.FollowingHeaderLinksTests","followingHelpInChoosingLink","Открытие модального окна по ссылке 'Помощь в подборе'",""
"broken","Mon May 29 10:22:54 GMT 2023","Mon May 29 10:22:54 GMT 2023","261","","ru.prudnikova.web.tests.auth.AuthTests","","ru.prudnikova.web.tests.auth.AuthTests","registrationNewUserSuccessful","Позитивная проверка регистрации нового пользователя",""
"broken","Mon May 29 10:22:39 GMT 2023","Mon May 29 10:22:39 GMT 2023","217","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","","ru.prudnikova.web.tests.novostroyki.SearchNovostroykiFiltersTests","setPriceFromFilter","setPriceFromFilter(String, String) Ввести значение 15000000 в фильтр Цена от и проверить появление тега От 15 млн. ₽",""
